student;algo_type;PenID;Date;Time;TagID;BirdID;Zone;VideoAnalyse;Comment;next_was_missed;last_zone_longer_than_60sec;duration_MissedTransition;systemgantnerid;is_first_observation;useless_zone;signalstrength;zone2;signalstzone2;zone3;signalstrzone3;zone4;signalstrzone4;BatchID
Masha;cleaning;3;16.10.2020;17:01:53;8;3ws;Tier 2 + untere Stange;1;;;;;1;;2;11;6;5;1;3;0;0;
Masha;cleaning;3;16.10.2020;17:03:39;8;3ws;Tier 2 (mini 3);;;;;;1;;6;19;2;7;3;3;1;2;
Masha;cleaning;3;16.10.2020;17:04:15;8;3ws;Tier 2 + untere Stange;;;;;;1;;2;9;6;8;1;3;3;2;
Masha;cleaning;3;16.10.2020;17:06:56;8;3ws;Tier 2 (mini 3);;;;;;1;;6;10;2;7;3;4;0;0;
Masha;cleaning;3;16.10.2020;17:08:15;8;3ws;Tier 2 + untere Stange;;;;;;1;;2;9;6;7;1;3;0;0;
Masha;cleaning;3;16.10.2020;17:09:13;8;3ws;Tier 1;;;;;;1;;1;7;2;6;6;3;4;2;
Masha;cleaning;;;;;;;;;;;;;;;;;;;;;;
Masha;cleaning;;;;;;;;;;;;;;;;;;;;;;
Masha;cleaning;10;18.10.2020;11:41:22;135;10ss;Tier 2 + untere Stange;;;;;;2;;2;18;3;17;4;3;0;0;
Masha;cleaning;10;18.10.2020;11:41:59;135;10ss;Tier 3 Rampe + Nestbox;;;;;;2;;3;15;6;4;4;4;7;3;
Masha;cleaning;10;18.10.2020;11:53:13;135;10ss;Tier 2 + untere Stange;;;;;;2;;2;18;3;11;4;7;6;3;
Masha;cleaning;10;18.10.2020;11:56:36;135;10ss;Tier 1;;;;;;2;;1;10;4;3;0;0;0;0;
Masha;cleaning;10;18.10.2020;11:59:02;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;16;1;12;4;5;6;4;
Masha;cleaning;10;18.10.2020;12:00:00;135;10ss;Tier 2 (mini 10);1;;;;;2;;6;15;2;7;0;0;0;0;
Masha;cleaning;10;18.10.2020;12:00:16;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;15;6;11;3;3;4;3;
Masha;cleaning;10;18.10.2020;12:00:32;135;10ss;Tier 2 (mini 10);1;;;;;2;;6;16;2;10;0;0;0;0;
Masha;cleaning;10;18.10.2020;12:00:43;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;6;3;4;6;3;0;0;
Masha;cleaning;10;18.10.2020;12:00:56;135;10ss;Tier 2 (mini 10);1;;;;;2;;6;9;2;7;3;4;0;0;
Masha;cleaning;10;18.10.2020;12:02:37;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;9;6;7;0;0;0;0;
Masha;cleaning;10;18.10.2020;12:03:41;135;10ss;Tier 2 (mini 10);1;;;;;2;;6;12;2;10;0;0;0;0;
Masha;cleaning;10;18.10.2020;12:03:41;135;10ss;Tier 2 (mini 10);1;;;;;2;;6;12;2;10;0;0;0;0;
Masha;cleaning;10;18.10.2020;12:04:07;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;13;6;7;0;0;0;0;
Masha;cleaning;10;18.10.2020;12:07:00;135;10ss;Tier 3 Rampe + Nestbox;1;;;;;2;;3;17;2;11;4;7;6;4;
Masha;cleaning;10;18.10.2020;12:23:39;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;14;3;12;4;7;6;4;
Masha;cleaning;10;18.10.2020;12:26:09;135;10ss;Tier 2 (mini 10);1;;;;;2;;6;8;2;7;0;0;0;0;
Masha;cleaning;10;18.10.2020;12:26:18;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;9;6;7;0;0;0;0;
Masha;cleaning;10;18.10.2020;12:27:14;135;10ss;Tier 3 Rampe + Nestbox;1;;;;;2;;3;12;4;8;2;7;6;5;
Masha;cleaning;10;18.10.2020;12:32:49;135;10ss;Tier 2 + untere Stange;1;;1;;;2;;2;17;3;15;4;7;6;4;
Masha;cleaning;10;18.10.2020;12:32:50;135;10ss;N/A;Tier 1;;;;30;;;;;;;;;;;
Masha;cleaning;10;18.10.2020;12:33:20;135;10ss;Wintergarten;1;;;;;2;;5;3;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;12:40:29;135;10ss;Tier 1;1;;;;;2;;1;3;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;12:41:05;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;13;1;6;6;5;4;3;
Masha;cleaning;10;18.10.2020;12:44:15;135;10ss;Tier 2 (mini 10);1;;;;;2;;6;13;2;7;3;3;0;0;
Masha;cleaning;10;18.10.2020;12:45:30;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;9;6;6;0;0;0;0;
Masha;cleaning;10;18.10.2020;12:45:56;135;10ss;Tier 1;1;;1;;;2;;1;15;2;12;4;4;0;0;
Masha;cleaning;10;18.10.2020;12:51:34;135;10ss;N/A;Tier 2;;;;28;;;;;;;;;;;
Masha;cleaning;10;18.10.2020;12:52:02;135;10ss;Tier 3 Rampe + Nestbox;1;;;;;2;;3;17;2;13;4;8;1;8;
Masha;cleaning;10;18.10.2020;12:56:22;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;16;3;13;4;7;6;4;
Masha;cleaning;10;18.10.2020;12:58:32;135;10ss;Tier 3 Rampe + Nestbox;1;;;;;2;;3;16;2;7;6;4;4;3;
Masha;cleaning;10;18.10.2020;13:02:33;135;10ss;Tier 4 + obere Stange;1;;;;;2;;4;13;2;8;3;4;0;0;
Masha;cleaning;10;18.10.2020;13:07:13;135;10ss;Tier 3 Rampe + Nestbox;1;;;;;2;;3;19;4;13;2;6;6;3;
Masha;cleaning;10;18.10.2020;13:09:08;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;14;3;12;4;7;0;0;
Masha;cleaning;10;18.10.2020;13:16:19;135;10ss;Tier 1;1;;;;;2;;1;13;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;13:16:27;135;10ss;Wintergarten;1;;;;;2;;5;3;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;13:26:32;135;10ss;Tier 1;1;;;;;2;;1;10;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;13:29:04;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;14;1;13;4;2;0;0;
Masha;cleaning;10;18.10.2020;13:32:46;135;10ss;Tier 1;1;;;;;2;;1;13;2;12;4;4;0;0;
Masha;cleaning;10;18.10.2020;13:35:05;135;10ss;Wintergarten;1;;;;;2;;5;4;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;13:43:23;135;10ss;Tier 1;1;;;;;2;;1;4;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;13:45:50;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;15;4;7;3;5;1;4;
Masha;cleaning;10;18.10.2020;13:46:02;135;10ss;Tier 3 Rampe + Nestbox;1;;;;;2;;3;15;2;7;4;2;0;0;
Masha;cleaning;10;18.10.2020;14:00:46;135;10ss;Tier 4 + obere Stange;1;;1;;;2;;4;13;2;5;0;0;0;0;
Masha;cleaning;10;18.10.2020;14:05:46;135;10ss;N/A;Tier 1;;;;65;;;;;;;;;;;
Masha;cleaning;10;18.10.2020;14:06:51;135;10ss;Wintergarten;1;;;;;2;;5;3;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;14:12:07;135;10ss;Tier 1;1;;;;;2;;1;14;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;14:12:18;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;13;1;6;4;3;0;0;
Masha;cleaning;10;18.10.2020;14:12:56;135;10ss;Tier 1;1;;1;;;2;;1;15;2;13;6;3;0;0;
Masha;cleaning;10;18.10.2020;14:14:16;135;10ss;N/A;Tier 2;;;;24;;;;;;;;;;;
Masha;cleaning;10;18.10.2020;14:14:40;135;10ss;Tier 3 Rampe + Nestbox;1;;;;;2;;3;21;2;11;1;7;6;4;
Masha;cleaning;10;18.10.2020;14:17:10;135;10ss;Tier 4 + obere Stange;1;;;;;2;;4;14;3;12;2;9;0;0;
Masha;cleaning;10;18.10.2020;14:17:22;135;10ss;Tier 3 Rampe + Nestbox;1;;;;;2;;3;14;2;7;4;3;1;3;
Masha;cleaning;10;18.10.2020;14:18:18;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;16;3;13;4;5;1;3;
Masha;cleaning;10;18.10.2020;14:19:02;135;10ss;Tier 3 Rampe + Nestbox;1;;;;;2;;3;13;4;5;2;4;6;3;
Masha;cleaning;10;18.10.2020;14:43:30;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;15;3;13;4;8;1;5;
Masha;cleaning;10;18.10.2020;14:50:15;135;10ss;Tier 1;1;;;;;2;;1;6;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;14:50:52;135;10ss;Wintergarten;1;;;;;2;;5;5;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;15:03:44;135;10ss;Tier 1;1;;;;;2;;1;7;5;4;0;0;0;0;
Masha;cleaning;10;18.10.2020;15:08:16;135;10ss;Wintergarten;1;0,629571759;;;;2;;5;11;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;15:12:11;135;10ss;Tier 1;1;;;;;2;;1;5;5;4;0;0;0;0;
Masha;cleaning;10;18.10.2020;15:12:40;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;12;1;7;4;3;6;3;
Masha;cleaning;10;18.10.2020;15:16:13;135;10ss;Tier 2 (mini 10);1;;;;;2;;6;3;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;15:16:24;135;10ss;Tier 1;1;0,635925926;;;;2;;1;7;2;3;6;3;0;0;
Masha;cleaning;10;18.10.2020;15:20:48;135;10ss;Wintergarten;1;from 15:17:40 tail not visible anymore in pothole;;;;2;;5;3;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;15:24:39;135;10ss;Tier 1;1;0,641736111;;;;2;;1;5;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;15:26:17;135;10ss;Tier 2 + untere Stange;1;0,642916667;;;;2;;2;11;1;6;4;4;6;3;
Masha;cleaning;10;18.10.2020;15:27:02;135;10ss;Tier 1;1;0,643425926;;;;2;;1;15;2;3;0;0;0;0;
Masha;cleaning;10;18.10.2020;15:47:07;135;10ss;Wintergarten;1;15:45:02 tail not visible in pothole anymore;;;;2;;5;3;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;15:50:33;135;10ss;Tier 1;1;;;;;2;;1;7;5;2;0;0;0;0;
Masha;cleaning;10;18.10.2020;15:53:13;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;9;1;7;6;5;4;5;
Masha;cleaning;10;18.10.2020;15:54:18;135;10ss;Tier 2 (mini 10);1;;;;;2;;6;9;2;6;0;0;0;0;
Masha;cleaning;10;18.10.2020;15:55:03;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;13;6;10;0;0;0;0;
Masha;cleaning;10;18.10.2020;15:57:59;135;10ss;Tier 3 Rampe + Nestbox;1;;;;;2;;3;18;2;15;4;9;6;5;
Masha;cleaning;10;18.10.2020;16:04:07;135;10ss;Tier 2 + untere Stange;0;edge corner right of balcony BG;;;;2;;2;11;3;10;4;7;6;4;
Masha;cleaning;10;18.10.2020;16:04:18;135;10ss;Tier 3 Rampe + Nestbox;1;;;;;2;;3;12;2;10;4;7;6;4;
Masha;cleaning;10;18.10.2020;16:04:54;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;18;3;7;4;6;0;0;
Masha;cleaning;10;18.10.2020;16:05:11;135;10ss;Tier 2 (mini 10);1;;;;;2;;6;12;2;9;0;0;0;0;
Masha;cleaning;10;18.10.2020;16:05:58;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;9;6;7;0;0;0;0;
Masha;cleaning;10;18.10.2020;16:10:28;135;10ss;Tier 1;1;;;;;2;;1;7;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;16:12:07;135;10ss;Wintergarten;1;;;;;2;;5;8;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;16:15:06;135;10ss;Tier 1;1;;;;;2;;1;15;4;4;0;0;0;0;
Masha;cleaning;10;18.10.2020;16:15:14;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;13;1;7;6;4;4;4;
Masha;cleaning;10;18.10.2020;16:15:28;135;10ss;Tier 2 (mini 10);1;;;;;2;;6;10;2;9;1;4;0;0;
Masha;cleaning;10;18.10.2020;16:16:21;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;11;6;7;1;3;0;0;
Masha;cleaning;10;18.10.2020;16:18:18;135;10ss;Tier 2 (mini 10);1;;;;;2;;6;9;2;7;3;2;0;0;
Masha;cleaning;10;18.10.2020;16:18:41;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;7;6;6;0;0;0;0;
Masha;cleaning;10;18.10.2020;16:19:12;135;10ss;Tier 2 (mini 10);1;;;;;2;;6;9;2;5;3;2;0;0;
Masha;cleaning;10;18.10.2020;16:20:35;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;11;6;7;1;3;0;0;
Masha;cleaning;10;18.10.2020;16:20:49;135;10ss;Tier 2 (mini 10);1;;;;;2;;6;15;2;8;3;3;0;0;
Masha;cleaning;10;18.10.2020;16:21:02;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;14;6;9;4;4;0;0;
Masha;cleaning;10;18.10.2020;16:24:56;135;10ss;Tier 2 (mini 10);1;;;;;2;;6;13;2;5;3;3;1;3;
Masha;cleaning;10;18.10.2020;16:24:59;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;7;3;4;6;3;1;3;
Masha;cleaning;10;18.10.2020;16:27:02;135;10ss;Tier 3 Rampe + Nestbox;1;;;;;2;;3;16;2;12;4;7;0;0;
Masha;cleaning;10;18.10.2020;16:27:54;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;13;4;8;3;6;1;4;
Masha;cleaning;10;18.10.2020;16:28:56;135;10ss;Tier 2 (mini 10);1;;;;;2;;6;10;2;8;0;0;0;0;
Masha;cleaning;10;18.10.2020;16:29:51;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;10;6;7;1;3;0;0;
Masha;cleaning;10;18.10.2020;16:32:05;135;10ss;Tier 2 (mini 10);1;;;;;2;;6;12;2;9;1;3;3;3;
Masha;cleaning;10;18.10.2020;16:32:14;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;11;6;8;3;3;1;3;
Masha;cleaning;10;18.10.2020;16:32:42;135;10ss;Tier 1;1;;;;;2;;1;6;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;16:33:56;135;10ss;Tier 2 + untere Stange;0;covered area z1 betwenn BG and AKB;;;;2;;2;4;1;3;0;0;0;0;
Masha;cleaning;10;18.10.2020;16:34:30;135;10ss;Tier 1;1;;;;;2;;1;3;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;16:38:46;135;10ss;Wintergarten;1;0,691828704;;;;2;;5;9;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;16:44:35;135;10ss;Tier 1;1;;;;;2;;1;15;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;16:44:45;135;10ss;Tier 2 + untere Stange;1;;;;;2;;2;12;1;6;4;5;6;3;
Masha;cleaning;10;18.10.2020;16:45:10;135;10ss;Tier 3 Rampe + Nestbox;1;;;;;2;;3;16;2;12;4;7;1;6;
Masha;cleaning;10;18.10.2020;16:47:03;135;10ss;Tier 2 + untere Stange;-1;no colour on camera anymore;;;;2;;2;13;3;9;4;8;1;5;
Masha;cleaning;10;18.10.2020;16:49:11;135;10ss;Tier 1;-1;no colour on camera anymore;;;;2;;1;7;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;16:53:35;135;10ss;Tier 2 + untere Stange;-1;no colour on camera anymore;;;;2;;2;3;0;0;0;0;0;0;
Masha;cleaning;10;18.10.2020;16:53:42;135;10ss;Tier 1;-1;no colour on camera anymore;;;;2;;1;4;2;3;0;0;0;0;
Masha;cleaning;10;18.10.2020;16:54:29;135;10ss;Tier 2 + untere Stange;-1;no colour on camera anymore;;;;2;;2;14;1;13;6;4;4;3;
Masha;cleaning;10;18.10.2020;16:56:19;135;10ss;Tier 2 (mini 10);-1;no colour on camera anymore;;;;2;;6;17;2;7;0;0;0;0;
Masha;cleaning;10;18.10.2020;16:56:26;135;10ss;Tier 2 + untere Stange;-1;no colour on camera anymore;;;;2;;2;7;6;5;0;0;0;0;
Masha;cleaning;10;18.10.2020;16:56:31;135;10ss;Tier 2 (mini 10);-1;no colour on camera anymore;;;;2;;6;10;2;7;0;0;0;0;
Masha;cleaning;10;18.10.2020;16:56:59;135;10ss;Tier 2 + untere Stange;-1;no colour on camera anymore;;;;2;;2;7;1;3;3;2;6;2;
Masha;cleaning;10;18.10.2020;16:57:02;135;10ss;Tier 2 (mini 10);-1;no colour on camera anymore;;;;2;;6;10;2;7;1;3;3;2;
Masha;cleaning;10;18.10.2020;16:57:31;135;10ss;Tier 2 + untere Stange;-1;no colour on camera anymore;;;;2;;2;9;6;5;1;4;0;0;
Masha;cleaning;10;18.10.2020;16:59:43;135;10ss;Tier 3 Rampe + Nestbox;-1;no colour on camera anymore;;;;2;;3;17;4;7;2;6;6;3;
Masha;cleaning;10;18.10.2020;17:00:57;135;10ss;Tier 2 + untere Stange;-1;no colour on camera anymore;;;;2;;2;19;3;13;4;6;6;4;
Masha;cleaning;10;18.10.2020;17:01:55;135;10ss;Tier 2 (mini 10);;;;;;2;;6;9;2;5;0;0;0;0;
Masha;cleaning;10;18.10.2020;17:02:03;135;10ss;Tier 2 + untere Stange;;;;;;2;;2;14;6;9;3;7;4;6;
Masha;cleaning;10;18.10.2020;17:05:06;135;10ss;Tier 2 (mini 10);;;;;;2;;6;11;3;5;2;5;0;0;
Masha;cleaning;10;18.10.2020;17:05:28;135;10ss;Tier 2 + untere Stange;;;;;;2;;2;10;6;9;3;6;0;0;
Masha;cleaning;10;18.10.2020;17:06:53;135;10ss;Tier 3 Rampe + Nestbox;;;;;;2;;3;7;6;6;2;5;0;0;
Masha;cleaning;;;;;;;;;;;;;;;;;;;;;;
Masha;cleaning;;;;;;;;;;;;;;;;;;;;;;
Masha;cleaning;5;14.10.2020;11:00:51;59;5ss;Tier 1;;;;;;1;;1;16;0;0;0;0;0;0;
Masha;cleaning;5;14.10.2020;11:38:18;59;5ss;Tier 2 + untere Stange;;;;;;1;;2;18;1;8;0;0;0;0;
Masha;cleaning;5;14.10.2020;11:39:21;59;5ss;Tier 1;;;;;;1;;1;15;2;4;0;0;0;0;
Masha;cleaning;5;14.10.2020;11:49:00;59;5ss;Tier 2 + untere Stange;1;;;;;1;;2;17;1;16;8;3;0;0;
Masha;cleaning;5;14.10.2020;11:52:25;59;5ss;Tier 1;1;;;;;1;;1;17;2;4;0;0;0;0;
Masha;cleaning;5;14.10.2020;12:09:00;59;5ss;Tier 2 + untere Stange;1;;;;;1;;2;18;1;8;8;3;0;0;
Masha;cleaning;5;14.10.2020;12:15:57;59;5ss;Tier 1;1;;;;;1;;1;15;2;5;0;0;0;0;
Masha;cleaning;5;14.10.2020;12:33:20;59;5ss;Tier 2 + untere Stange;1;;;;;1;;2;19;1;17;0;0;0;0;
Masha;cleaning;5;14.10.2020;12:36:49;59;5ss;Tier 2 (mini 5);1;;;;;1;;8;15;2;12;1;5;3;3;
Masha;cleaning;5;14.10.2020;12:37:16;59;5ss;Tier 2 + untere Stange;1;;;;;1;;2;13;8;11;1;9;0;0;
Masha;cleaning;5;14.10.2020;12:37:27;59;5ss;Tier 1;1;;;;;1;;1;17;2;11;8;3;0;0;
Masha;cleaning;5;14.10.2020;12:37:57;59;5ss;Tier 2 + untere Stange;1;;;;;1;;2;14;1;8;4;4;3;3;
Masha;cleaning;5;14.10.2020;12:38:15;59;5ss;Tier 3 Rampe + Nestbox;1;;;;;1;;3;11;2;9;4;4;1;2;
Masha;cleaning;5;14.10.2020;12:53:04;59;5ss;Tier 2 + untere Stange;1;;;;;1;;2;15;3;13;8;3;4;3;
Masha;cleaning;5;14.10.2020;12:55:26;59;5ss;Tier 2 (mini 5);1;;;;;1;;8;9;2;8;1;3;0;0;
Masha;cleaning;5;14.10.2020;12:56:43;59;5ss;Tier 2 + untere Stange;1;;;;;1;;2;13;8;11;1;5;3;1;
Masha;cleaning;5;14.10.2020;13:03:12;59;5ss;Tier 1;1;;;;;1;;1;13;0;0;0;0;0;0;
Masha;cleaning;5;14.10.2020;13:25:25;59;5ss;Tier 2 + untere Stange;1;;;;;1;;2;18;1;16;0;0;0;0;
Masha;cleaning;5;14.10.2020;13:26:52;59;5ss;Tier 4 + obere Stange;1;jumped directly from z2;;;;1;;4;19;2;12;1;5;3;4;
Masha;cleaning;5;14.10.2020;13:52:28;59;5ss;Tier 2 + untere Stange;0;jumped at 13:52:16 from top area on obere stange z4 BG;;;;1;;2;11;4;10;1;5;3;5;
Masha;cleaning;5;14.10.2020;13:57:18;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;11;2;9;1;5;3;4;
Masha;cleaning;5;14.10.2020;13:57:30;59;5ss;Tier 2 + untere Stange;0;flickerin;;;;1;;2;11;4;10;1;5;3;5;
Masha;cleaning;5;14.10.2020;14:03:24;59;5ss;Tier 1;1;jumped from z4 perch;;;;1;;1;13;2;11;4;9;3;5;
Masha;cleaning;5;14.10.2020;14:22:01;59;5ss;Tier 2 + untere Stange;1;;;;;1;;2;19;1;17;3;3;0;0;
Masha;cleaning;5;14.10.2020;14:28:11;59;5ss;Tier 3 Rampe + Nestbox;1;;;;;1;;3;14;2;13;4;3;0;0;
Masha;cleaning;5;14.10.2020;14:29:38;59;5ss;Tier 2 + untere Stange;1;;;;;1;;2;13;3;12;4;5;1;3;
Masha;cleaning;5;14.10.2020;14:30:06;59;5ss;Tier 3 Rampe + Nestbox;0;balcony left edge BG;;;;1;;3;14;2;13;4;4;1;2;
Masha;cleaning;5;14.10.2020;14:31:18;59;5ss;Tier 2 + untere Stange;1;;;;;1;;2;19;3;14;1;6;4;5;
Masha;cleaning;5;14.10.2020;14:32:20;59;5ss;Tier 1;1;;;;;1;;1;17;2;6;4;3;0;0;
Masha;cleaning;5;14.10.2020;14:32:33;59;5ss;Tier 2 + untere Stange;1;;;;;1;;2;17;1;10;8;3;0;0;
Masha;cleaning;5;14.10.2020;14:38:34;59;5ss;Tier 1;1;;;;;1;;1;17;2;5;0;0;0;0;
Masha;cleaning;5;14.10.2020;15:04:54;59;5ss;Tier 2 + untere Stange;1;;;;;1;;2;19;1;9;3;6;4;5;
Masha;cleaning;5;14.10.2020;15:05:15;59;5ss;Tier 4 + obere Stange;1;directly from perch z2;;;;1;;4;11;2;10;1;6;3;5;
Masha;cleaning;5;14.10.2020;15:08:12;59;5ss;Tier 2 + untere Stange;0;jumped at 15:07:56 from top area on obere stange z4 BG;;;;1;;2;11;4;9;1;5;3;4;
Masha;cleaning;5;14.10.2020;15:09:43;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;10;2;9;1;4;3;3;
Masha;cleaning;5;14.10.2020;15:11:41;59;5ss;Tier 2 + untere Stange;0;flickering, top perch z4 BG;;;;1;;2;11;4;10;1;5;3;3;
Masha;cleaning;5;14.10.2020;15:11:58;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;10;2;9;1;4;3;3;
Masha;cleaning;5;14.10.2020;15:12:30;59;5ss;Tier 2 + untere Stange;0;flickering, top perch z4 BG;;;;1;;2;10;4;9;1;4;3;3;
Masha;cleaning;5;14.10.2020;15:15:11;59;5ss;Tier 4 + obere Stange;1;jumped on top open area z4;;;;1;;4;18;2;11;1;4;3;3;
Masha;cleaning;5;14.10.2020;15:28:31;59;5ss;Tier 2 + untere Stange;0;jumped at 15:28:19 from top area on obere stange z4 BG;;;;1;;2;12;4;10;1;5;3;5;
Masha;cleaning;5;14.10.2020;15:29:08;59;5ss;Tier 1;1;;;;;1;;1;10;2;1;0;0;0;0;
Masha;cleaning;5;14.10.2020;15:38:47;59;5ss;Tier 2 + untere Stange;1;;;;;1;;2;19;1;15;4;5;0;0;
Masha;cleaning;5;14.10.2020;15:42:00;59;5ss;Tier 4 + obere Stange;1;delay, jumped at 15:39:12;;;;1;;4;19;2;9;1;4;3;3;
Masha;cleaning;5;14.10.2020;16:09:51;59;5ss;Tier 2 + untere Stange;0;jumped onobere stange BG z4;;;;1;;2;13;4;10;1;5;3;4;
Masha;cleaning;5;14.10.2020;16:13:24;59;5ss;Tier 1;1;jumped from z4 perch;;;;1;;1;9;2;7;0;0;0;0;
Masha;cleaning;5;14.10.2020;16:14:10;59;5ss;N/A;-1;was invisible in pothole for 10s, could have stayed z1 or jumped to wg in the meantime;;;;;;;;;;;;;;
Masha;cleaning;5;14.10.2020;16:33:24;59;5ss;Tier 2 + untere Stange;1;;;;;1;;2;18;1;16;0;0;0;0;
Masha;cleaning;5;14.10.2020;16:36:34;59;5ss;Tier 3 Rampe + Nestbox;1;;;;;1;;3;14;2;13;4;5;1;2;
Masha;cleaning;5;14.10.2020;16:46:10;59;5ss;Tier 2 + untere Stange;0;jumped at 16:46:01 from untere stange BG z2 on obere stange z4 BG;;;;1;;2;12;4;10;1;6;3;5;
Masha;cleaning;5;14.10.2020;16:46:21;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;16;2;12;1;5;3;2;
Masha;cleaning;;;;;;;;;;;;;;;;;;;;;;
Masha;cleaning;;;;;;;;;;;;;;;;;;;;;;
Masha;cleaning;5;26.10.2020;08:37:36;59;5ss;Tier 2 + untere Stange;;;;;;1;;2;16;1;13;0;0;0;0;
Masha;cleaning;5;26.10.2020;08:39:39;59;5ss;Tier 3 Rampe + Nestbox;;;;;;1;;3;13;2;12;4;4;0;0;
Masha;cleaning;5;26.10.2020;08:50:16;59;5ss;Tier 2 + untere Stange;;;;;;1;;2;15;3;14;1;6;4;5;
Masha;cleaning;5;26.10.2020;08:51:07;59;5ss;Tier 3 Rampe + Nestbox;;;;;;1;;3;15;2;12;4;5;1;2;
Masha;cleaning;5;26.10.2020;08:57:42;59;5ss;Tier 4 + obere Stange;;;;;;1;;4;18;3;7;1;4;2;2;
Masha;cleaning;5;26.10.2020;08:59:16;59;5ss;Tier 3 Rampe + Nestbox;1;;;;;1;;3;17;4;12;2;5;1;4;
Masha;cleaning;5;26.10.2020;09:09:39;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;12;3;5;1;4;2;3;
Masha;cleaning;5;26.10.2020;09:10:20;59;5ss;Tier 3 Rampe + Nestbox;1;;;;;1;;3;13;4;9;2;9;1;3;
Masha;cleaning;5;26.10.2020;09:11:13;59;5ss;Tier 2 + untere Stange;1;;;;;1;;2;18;3;15;1;6;4;5;
Masha;cleaning;5;26.10.2020;09:12:48;59;5ss;Tier 3 Rampe + Nestbox;1;;;;;1;;3;19;2;13;4;7;1;2;
Masha;cleaning;5;26.10.2020;09:13:11;59;5ss;Tier 2 + untere Stange;1;;;;;1;;2;18;3;15;1;6;4;5;
Masha;cleaning;5;26.10.2020;09:13:32;59;5ss;Tier 1;1;;;;;1;;1;15;2;3;0;0;0;0;
Masha;cleaning;5;26.10.2020;09:17:46;59;5ss;Tier 2 + untere Stange;1;;;;;1;;2;18;1;16;3;6;0;0;
Masha;cleaning;5;26.10.2020;09:18:02;59;5ss;Tier 3 Rampe + Nestbox;1;delay 09:17:36;;;;1;;3;17;2;14;4;5;1;5;
Masha;cleaning;5;26.10.2020;09:29:18;59;5ss;Tier 4 + obere Stange;1;;;;;1;;4;17;2;11;1;5;3;4;
